timestamp,open,high,low,close,volume
2015-09-23T00:00:00+05:30,35279.0,35630.0,35163.0,35450.0,17163
2015-09-24T00:00:00+05:30,35502.0,36384.0,35375.0,36215.0,22520
2015-09-25T00:00:00+05:30,35998.0,36287.0,35775.0,36072.0,13044
2015-09-28T00:00:00+05:30,35970.0,36013.0,34815.0,35011.0,28021
2015-09-29T00:00:00+05:30,35075.0,35229.0,34705.0,34955.0,22826
2015-09-30T00:00:00+05:30,34858.0,34999.0,34427.0,34547.0,29841
2015-10-01T00:00:00+05:30,34645.0,34877.0,34404.0,34544.0,23536
2015-10-05T00:00:00+05:30,34800.0,36855.0,34800.0,36741.0,47478
2015-10-06T00:00:00+05:30,36658.0,37719.0,36622.0,37333.0,34588
2015-10-07T00:00:00+05:30,37376.0,37587.0,37043.0,37501.0,26861
2015-10-08T00:00:00+05:30,37120.0,37120.0,36150.0,36875.0,29770
2015-10-09T00:00:00+05:30,36771.0,37339.0,36700.0,36833.0,24456
2015-10-12T00:00:00+05:30,36890.0,37419.0,36870.0,36981.0,21394
2015-10-13T00:00:00+05:30,36834.0,37420.0,36649.0,37272.0,22444
2015-10-14T00:00:00+05:30,37419.0,37653.0,36953.0,37575.0,25148
2015-10-15T00:00:00+05:30,37566.0,37669.0,37068.0,37513.0,22735
2015-10-16T00:00:00+05:30,37442.0,37535.0,37135.0,37387.0,16357
2015-10-19T00:00:00+05:30,37175.0,37175.0,36727.0,36938.0,18627
2015-10-20T00:00:00+05:30,36850.0,37190.0,36773.0,37042.0,21307
2015-10-21T00:00:00+05:30,37087.0,37105.0,36621.0,36794.0,17084
2015-10-22T00:00:00+05:30,36825.0,37070.0,36764.0,36920.0,10368
2015-10-23T00:00:00+05:30,36956.0,37385.0,36662.0,36942.0,25362
2015-10-26T00:00:00+05:30,36922.0,37175.0,36865.0,37018.0,14554
2015-10-27T00:00:00+05:30,36900.0,37145.0,36853.0,37064.0,14473
2015-10-28T00:00:00+05:30,37127.0,37975.0,37095.0,37832.0,24947
2015-10-29T00:00:00+05:30,37810.0,37810.0,36466.0,36544.0,36551
2015-10-30T00:00:00+05:30,36589.0,36589.0,36343.0,36490.0,18174
2015-11-02T00:00:00+05:30,36425.0,36460.0,35951.0,36191.0,19840
2015-11-03T00:00:00+05:30,36210.0,36280.0,35765.0,35799.0,19980
2015-11-04T00:00:00+05:30,35962.0,35965.0,35478.0,35504.0,19369
2015-11-05T00:00:00+05:30,35506.0,35595.0,35272.0,35500.0,16958
2015-11-06T00:00:00+05:30,35401.0,35550.0,34870.0,34910.0,19710
2015-11-09T00:00:00+05:30,35081.0,35165.0,34500.0,34552.0,14424
2015-11-10T00:00:00+05:30,34591.0,34627.0,34034.0,34272.0,18815
2015-11-11T00:00:00+05:30,34248.0,34287.0,34157.0,34197.0,2213
2015-11-12T00:00:00+05:30,34173.0,34450.0,33751.0,33889.0,15122
2015-11-13T00:00:00+05:30,33896.0,34188.0,33753.0,33845.0,14438
2015-11-16T00:00:00+05:30,34000.0,34299.0,33773.0,33796.0,17937
2015-11-17T00:00:00+05:30,33827.0,33868.0,33475.0,33707.0,18699
2015-11-18T00:00:00+05:30,33600.0,33845.0,33400.0,33562.0,14507
2015-11-19T00:00:00+05:30,33744.0,34178.0,33582.0,33830.0,19759
2015-11-20T00:00:00+05:30,33812.0,34162.0,33474.0,33589.0,21367
2015-11-23T00:00:00+05:30,33465.0,33799.0,33152.0,33608.0,21462
2015-11-24T00:00:00+05:30,33643.0,33997.0,33566.0,33889.0,17395
2015-11-25T00:00:00+05:30,33725.0,33864.0,33484.0,33814.0,11491
2015-11-26T00:00:00+05:30,33885.0,34324.0,33873.0,34081.0,14680
2015-11-27T00:00:00+05:30,33900.0,33962.0,33511.0,33701.0,18236
2015-11-30T00:00:00+05:30,33641.0,33779.0,33412.0,33480.0,15412
2015-12-01T00:00:00+05:30,33597.0,33763.0,33256.0,33299.0,3742
2015-12-02T00:00:00+05:30,33413.0,33615.0,33200.0,33228.0,456
2015-12-03T00:00:00+05:30,33185.0,33621.0,33102.0,33477.0,183
2015-12-04T00:00:00+05:30,33600.0,34490.0,33521.0,33561.0,158
2015-12-07T00:00:00+05:30,35136.0,35359.0,34750.0,34771.0,16123
2015-12-08T00:00:00+05:30,34725.0,34725.0,34225.0,34373.0,18885
2015-12-09T00:00:00+05:30,34374.0,34799.0,34301.0,34506.0,18716
2015-12-10T00:00:00+05:30,34396.0,34496.0,34190.0,34215.0,14151
2015-12-11T00:00:00+05:30,34151.0,34292.0,33626.0,33983.0,22198
2015-12-14T00:00:00+05:30,33917.0,33950.0,33380.0,33487.0,19058
2015-12-15T00:00:00+05:30,33433.0,33645.0,33335.0,33593.0,17783
2015-12-16T00:00:00+05:30,33629.0,34460.0,33502.0,34400.0,23211
2015-12-17T00:00:00+05:30,34159.0,34159.0,33030.0,33170.0,28439
2015-12-18T00:00:00+05:30,33182.0,34146.0,33115.0,33933.0,24449
2015-12-21T00:00:00+05:30,34033.0,34350.0,33874.0,34301.0,22721
2015-12-22T00:00:00+05:30,34224.0,34531.0,34140.0,34286.0,16372
2015-12-23T00:00:00+05:30,34175.0,34338.0,34065.0,34215.0,15198
2015-12-24T00:00:00+05:30,34237.0,34399.0,34173.0,34345.0,7299
2015-12-28T00:00:00+05:30,34222.0,34236.0,33421.0,33451.0,21352
2015-12-29T00:00:00+05:30,33645.0,33800.0,33513.0,33558.0,17516
2015-12-30T00:00:00+05:30,33656.0,33696.0,33217.0,33390.0,18832
2015-12-31T00:00:00+05:30,33543.0,33566.0,33173.0,33299.0,13273
2016-01-01T00:00:00+05:30,33399.0,33411.0,33233.0,33335.0,2641
2016-01-04T00:00:00+05:30,33364.0,34164.0,33364.0,33533.0,34343
2016-01-05T00:00:00+05:30,33600.0,33900.0,33543.0,33666.0,21007
2016-01-06T00:00:00+05:30,33691.0,34125.0,33625.0,33774.0,29238
2016-01-07T00:00:00+05:30,33825.0,34589.0,33639.0,34531.0,32572
2016-01-08T00:00:00+05:30,34400.0,34400.0,33706.0,33824.0,25332
2016-01-11T00:00:00+05:30,33900.0,33970.0,33530.0,33664.0,16833
2016-01-12T00:00:00+05:30,33583.0,33650.0,33313.0,33389.0,20302
2016-01-13T00:00:00+05:30,33386.0,34231.0,33325.0,34171.0,27327
2016-01-14T00:00:00+05:30,34175.0,34320.0,33579.0,33638.0,24590
2016-01-15T00:00:00+05:30,33738.0,34489.0,33670.0,34054.0,25006
2016-01-18T00:00:00+05:30,34083.0,34149.0,33842.0,34096.0,10733
2016-01-19T00:00:00+05:30,34090.0,34489.0,33962.0,34428.0,22837
2016-01-20T00:00:00+05:30,34380.0,34832.0,34334.0,34689.0,23820
2016-01-21T00:00:00+05:30,34601.0,34739.0,34021.0,34374.0,24637
2016-01-22T00:00:00+05:30,34292.0,34870.0,34225.0,34277.0,20179
2016-01-25T00:00:00+05:30,34277.0,34800.0,34277.0,34679.0,19286
2016-01-27T00:00:00+05:30,34964.0,35418.0,34964.0,35296.0,18109
2016-01-28T00:00:00+05:30,35310.0,35363.0,34500.0,34806.0,21656
2016-01-29T00:00:00+05:30,34822.0,34855.0,34516.0,34750.0,15959
2016-02-01T00:00:00+05:30,34789.0,35052.0,34617.0,34870.0,16077
2016-02-02T00:00:00+05:30,34807.0,35100.0,34704.0,34805.0,14889
2016-02-03T00:00:00+05:30,34915.0,35790.0,34852.0,35732.0,26095
2016-02-04T00:00:00+05:30,35599.0,35995.0,35541.0,35829.0,17839
2016-02-05T00:00:00+05:30,35866.0,36093.0,35526.0,35806.0,23100
2016-02-08T00:00:00+05:30,36113.0,37280.0,36007.0,37127.0,29563
2016-02-09T00:00:00+05:30,37227.0,37345.0,36886.0,37248.0,20478
2016-02-10T00:00:00+05:30,37100.0,37100.0,36425.0,36780.0,22635
2016-02-11T00:00:00+05:30,36936.0,38800.0,36936.0,38288.0,36449
2016-02-12T00:00:00+05:30,38085.0,38241.0,37771.0,37984.0,15831
2016-02-15T00:00:00+05:30,37620.0,37620.0,36826.0,37088.0,16977
2016-02-16T00:00:00+05:30,36900.0,37470.0,36777.0,37219.0,20728
2016-02-17T00:00:00+05:30,37350.0,37406.0,36933.0,37197.0,15926
2016-02-18T00:00:00+05:30,37130.0,37582.0,36968.0,37522.0,14836
2016-02-19T00:00:00+05:30,37483.0,37750.0,37302.0,37517.0,18157
2016-02-22T00:00:00+05:30,37115.0,37136.0,36392.0,36981.0,21395
2016-02-23T00:00:00+05:30,36980.0,37333.0,36925.0,37176.0,17239
2016-02-24T00:00:00+05:30,37279.0,37923.0,36988.0,37230.0,25195
2016-02-25T00:00:00+05:30,37171.0,37444.0,36860.0,37207.0,19788
2016-02-26T00:00:00+05:30,37105.0,37117.0,36145.0,36250.0,23648
2016-02-29T00:00:00+05:30,36103.0,36274.0,35910.0,36081.0,13492
2016-03-01T00:00:00+05:30,36250.0,36475.0,35583.0,35621.0,1946
2016-03-02T00:00:00+05:30,35680.0,36151.0,35680.0,36051.0,392
2016-03-03T00:00:00+05:30,35967.0,36370.0,35736.0,36304.0,258
2016-03-04T00:00:00+05:30,36594.0,37230.0,36230.0,36230.0,88
2016-03-07T00:00:00+05:30,37922.0,38180.0,37402.0,37569.0,11241
2016-03-08T00:00:00+05:30,37500.0,38150.0,37360.0,37427.0,21570
2016-03-09T00:00:00+05:30,37160.0,37373.0,36884.0,37223.0,20017
2016-03-10T00:00:00+05:30,37150.0,37740.0,36655.0,37670.0,26990
2016-03-11T00:00:00+05:30,37740.0,37815.0,37408.0,37610.0,16527
2016-03-14T00:00:00+05:30,37505.0,38142.0,37283.0,37420.0,22602
2016-03-15T00:00:00+05:30,37225.0,37317.0,36883.0,37077.0,17775
2016-03-16T00:00:00+05:30,36951.0,37172.0,36855.0,36899.0,11092
2016-03-17T00:00:00+05:30,37250.0,38290.0,37250.0,38143.0,29532
2016-03-18T00:00:00+05:30,38347.0,38588.0,37577.0,37756.0,21719
2016-03-21T00:00:00+05:30,37769.0,37940.0,37486.0,37864.0,18318
2016-03-22T00:00:00+05:30,37870.0,38291.0,37755.0,37864.0,18704
2016-03-23T00:00:00+05:30,37786.0,37837.0,36737.0,36766.0,26079
2016-03-24T00:00:00+05:30,36720.0,36945.0,36621.0,36669.0,6645
2016-03-28T00:00:00+05:30,36600.0,36901.0,36452.0,36563.0,12365
2016-03-29T00:00:00+05:30,36518.0,36743.0,36241.0,36560.0,19308
2016-03-30T00:00:00+05:30,36624.0,36840.0,36256.0,36329.0,18125
2016-03-31T00:00:00+05:30,36377.0,36900.0,36330.0,36751.0,16058
2016-04-01T00:00:00+05:30,36732.0,36848.0,35426.0,35922.0,16505
2016-04-04T00:00:00+05:30,35896.0,35919.0,35552.0,35577.0,7784
2016-04-05T00:00:00+05:30,35825.0,36340.0,35812.0,36082.0,10813
2016-04-06T00:00:00+05:30,35988.0,36280.0,35752.0,35986.0,11780
2016-04-07T00:00:00+05:30,36077.0,36610.0,36004.0,36382.0,13229
2016-04-08T00:00:00+05:30,36600.0,36699.0,36150.0,36671.0,9233
2016-04-11T00:00:00+05:30,36775.0,37844.0,36715.0,37764.0,15172
2016-04-12T00:00:00+05:30,37685.0,38355.0,37530.0,38312.0,14913
2016-04-13T00:00:00+05:30,38200.0,38600.0,37965.0,38563.0,12512
2016-04-14T00:00:00+05:30,38230.0,38450.0,38005.0,38306.0,7468
2016-04-15T00:00:00+05:30,38351.0,38647.0,38165.0,38507.0,6666
2016-04-18T00:00:00+05:30,38251.0,38488.0,38150.0,38314.0,8045
2016-04-19T00:00:00+05:30,39229.0,39980.0,39216.0,39730.0,11378
2016-04-20T00:00:00+05:30,39850.0,40290.0,39578.0,40132.0,17890
2016-04-21T00:00:00+05:30,40400.0,41421.0,39480.0,40086.0,36064
2016-04-22T00:00:00+05:30,40151.0,40796.0,39800.0,39985.0,16757
2016-04-25T00:00:00+05:30,40300.0,40375.0,39705.0,40102.0,15151
2016-04-26T00:00:00+05:30,40083.0,40270.0,39735.0,40190.0,12897
2016-04-27T00:00:00+05:30,40350.0,40867.0,40190.0,40565.0,15831
2016-04-28T00:00:00+05:30,40490.0,41103.0,40391.0,41044.0,13609
2016-04-29T00:00:00+05:30,41587.0,41849.0,41311.0,41566.0,15375
2016-05-02T00:00:00+05:30,41618.0,41975.0,41126.0,41126.0,1492
2016-05-03T00:00:00+05:30,41101.0,41363.0,40741.0,40984.0,367
2016-05-04T00:00:00+05:30,40730.0,40832.0,40500.0,40739.0,19
2016-05-05T00:00:00+05:30,40915.0,41358.0,40740.0,40915.0,164
2016-05-06T00:00:00+05:30,41242.0,41825.0,41141.0,41765.0,15033
2016-05-09T00:00:00+05:30,41555.0,41559.0,40555.0,40750.0,14063
2016-05-10T00:00:00+05:30,40725.0,40880.0,40621.0,40839.0,8604
2016-05-11T00:00:00+05:30,41117.0,41840.0,41105.0,41270.0,15440
